year,Population,council,waste_pp,garbage_pp,recycle_pp,organic_pp,collect_type,amount,diversion_rate
2018,7516,Loddon Shire Council,0.465638638,0.377993614,0.087645024,0,paper_collect,332,0.16793819
2018,7516,Loddon Shire Council,0.465638638,0.377993614,0.087645024,0,plastic_collect,56,0.16793819
2018,7516,Loddon Shire Council,0.465638638,0.377993614,0.087645024,0,total_glass_collect,0,0.16793819
2018,48437,Macedon Ranges Shire Council,0.339331503,0.185461527,0.091252555,0.062617421,total_garbage_collect,8983.2,0.42467237
2018,48437,Macedon Ranges Shire Council,0.339331503,0.185461527,0.091252555,0.062617421,total_recycle_actual,2607,0.42467237
2018,48437,Macedon Ranges Shire Council,0.339331503,0.185461527,0.091252555,0.062617421,organic_collect,3033,0.42467237
2018,48437,Macedon Ranges Shire Council,0.339331503,0.185461527,0.091252555,0.062617421,aluminium_collect,0,0.42467237
2018,48437,Macedon Ranges Shire Council,0.339331503,0.185461527,0.091252555,0.062617421,steel_collect,0,0.42467237
2018,48437,Macedon Ranges Shire Council,0.339331503,0.185461527,0.091252555,0.062617421,paper_collect,2230,0.42467237
2018,48437,Macedon Ranges Shire Council,0.339331503,0.185461527,0.091252555,0.062617421,plastic_collect,377,0.42467237
2018,48437,Macedon Ranges Shire Council,0.339331503,0.185461527,0.091252555,0.062617421,total_glass_collect,0,0.42467237
2018,125412,Manningham City Council,0.378289956,0.163744139,0.095794661,0.118751156,total_garbage_collect,20535.48,0.551691009
2018,125412,Manningham City Council,0.378289956,0.163744139,0.095794661,0.118751156,total_recycle_actual,11280.56,0.551691009
2018,125412,Manningham City Council,0.378289956,0.163744139,0.095794661,0.118751156,organic_collect,14892.82,0.551691009
2018,125412,Manningham City Council,0.378289956,0.163744139,0.095794661,0.118751156,aluminium_collect,66.22,0.551691009
2018,125412,Manningham City Council,0.378289956,0.163744139,0.095794661,0.118751156,steel_collect,1237.27,0.551691009
2018,125412,Manningham City Council,0.378289956,0.163744139,0.095794661,0.118751156,paper_collect,5849.39,0.551691009
2018,125412,Manningham City Council,0.378289956,0.163744139,0.095794661,0.118751156,plastic_collect,805.67,0.551691009
2018,125412,Manningham City Council,0.378289956,0.163744139,0.095794661,0.118751156,total_glass_collect,3322.01,0.551691009
2018,8725,Mansfield Shire Council,0.424032092,0.275541547,0.148490544,0,total_garbage_collect,2404.1,0.338372508
2018,8725,Mansfield Shire Council,0.424032092,0.275541547,0.148490544,0,total_recycle_actual,1210.59,0.338372508
2018,8725,Mansfield Shire Council,0.424032092,0.275541547,0.148490544,0,organic_collect,0,0.338372508
2018,8725,Mansfield Shire Council,0.424032092,0.275541547,0.148490544,0,aluminium_collect,0,0.338372508
2018,8725,Mansfield Shire Council,0.424032092,0.275541547,0.148490544,0,steel_collect,0,0.338372508
2018,8725,Mansfield Shire Council,0.424032092,0.275541547,0.148490544,0,paper_collect,615.53,0.338372508
2018,8725,Mansfield Shire Council,0.424032092,0.275541547,0.148490544,0,plastic_collect,116.13,0.338372508
2018,8725,Mansfield Shire Council,0.424032092,0.275541547,0.148490544,0,total_glass_collect,478.93,0.338372508
2018,87355,Maribyrnong City Council,0.33061645,0.220937554,0.085032339,0.024646557,total_garbage_collect,19300,0.314774419
2018,87355,Maribyrnong City Council,0.33061645,0.220937554,0.085032339,0.024646557,total_recycle_actual,6715.27,0.314774419
2018,87355,Maribyrnong City Council,0.33061645,0.220937554,0.085032339,0.024646557,organic_collect,2153,0.314774419
2018,87355,Maribyrnong City Council,0.33061645,0.220937554,0.085032339,0.024646557,aluminium_collect,0,0.314774419
2018,87355,Maribyrnong City Council,0.33061645,0.220937554,0.085032339,0.024646557,steel_collect,0,0.314774419
2018,87355,Maribyrnong City Council,0.33061645,0.220937554,0.085032339,0.024646557,paper_collect,3937.05,0.314774419
2018,87355,Maribyrnong City Council,0.33061645,0.220937554,0.085032339,0.024646557,plastic_collect,542.27,0.314774419
2018,87355,Maribyrnong City Council,0.33061645,0.220937554,0.085032339,0.024646557,total_glass_collect,2235.95,0.314774419
2018,116332,Maroondah City Council,0.380480006,0.174732662,0.096491077,0.109256267,total_garbage_collect,20327,0.508088202
2018,116332,Maroondah City Council,0.380480006,0.174732662,0.096491077,0.109256267,total_recycle_actual,9780,0.508088202
2018,116332,Maroondah City Council,0.380480006,0.174732662,0.096491077,0.109256267,organic_collect,12710,0.508088202
2018,116332,Maroondah City Council,0.380480006,0.174732662,0.096491077,0.109256267,aluminium_collect,26,0.508088202
2018,116332,Maroondah City Council,0.380480006,0.174732662,0.096491077,0.109256267,steel_collect,146,0.508088202
2018,116332,Maroondah City Council,0.380480006,0.174732662,0.096491077,0.109256267,paper_collect,5216,0.508088202
2018,116332,Maroondah City Council,0.380480006,0.174732662,0.096491077,0.109256267,plastic_collect,970,0.508088202
2018,116332,Maroondah City Council,0.380480006,0.174732662,0.096491077,0.109256267,total_glass_collect,3422,0.508088202
2018,158923,Melbourne City Council,0.251916714,0.184468957,0.067447758,0,total_garbage_collect,29316.36,0.240937012
2018,158923,Melbourne City Council,0.251916714,0.184468957,0.067447758,0,total_recycle_actual,8999.7,0.240937012
2018,158923,Melbourne City Council,0.251916714,0.184468957,0.067447758,0,organic_collect,0,0.240937012
2018,158923,Melbourne City Council,0.251916714,0.184468957,0.067447758,0,aluminium_collect,0,0.240937012
2018,158923,Melbourne City Council,0.251916714,0.184468957,0.067447758,0,steel_collect,0,0.240937012
2018,158923,Melbourne City Council,0.251916714,0.184468957,0.067447758,0,paper_collect,4727.1,0.240937012
2018,158923,Melbourne City Council,0.251916714,0.184468957,0.067447758,0,plastic_collect,1162,0.240937012
2018,158923,Melbourne City Council,0.251916714,0.184468957,0.067447758,0,total_glass_collect,3110.6,0.240937012
2018,156044,Melton City Council,0.314654841,0.17430981,0.077542232,0.062802799,total_garbage_collect,27200,0.41796334
2018,156044,Melton City Council,0.314654841,0.17430981,0.077542232,0.062802799,total_recycle_actual,10722,0.41796334
2018,156044,Melton City Council,0.314654841,0.17430981,0.077542232,0.062802799,organic_collect,9800,0.41796334
2018,156044,Melton City Council,0.314654841,0.17430981,0.077542232,0.062802799,aluminium_collect,142,0.41796334
2018,156044,Melton City Council,0.314654841,0.17430981,0.077542232,0.062802799,steel_collect,628,0.41796334
2018,156044,Melton City Council,0.314654841,0.17430981,0.077542232,0.062802799,paper_collect,4702,0.41796334
2018,156044,Melton City Council,0.314654841,0.17430981,0.077542232,0.062802799,plastic_collect,1561,0.41796334
2018,156044,Melton City Council,0.314654841,0.17430981,0.077542232,0.062802799,total_glass_collect,3689,0.41796334
2018,176971,Merri-Bek City Council,0.313441185,0.171740003,0.091619531,0.050081652,total_garbage_collect,30393,0.410942852
2018,176971,Merri-Bek City Council,0.313441185,0.171740003,0.091619531,0.050081652,total_recycle_actual,9205,0.410942852
2018,176971,Merri-Bek City Council,0.313441185,0.171740003,0.091619531,0.050081652,organic_collect,8863,0.410942852
2018,176971,Merri-Bek City Council,0.313441185,0.171740003,0.091619531,0.050081652,aluminium_collect,0,0.410942852
2018,176971,Merri-Bek City Council,0.313441185,0.171740003,0.091619531,0.050081652,steel_collect,0,0.410942852
2018,176971,Merri-Bek City Council,0.313441185,0.171740003,0.091619531,0.050081652,paper_collect,7873,0.410942852
2018,176971,Merri-Bek City Council,0.313441185,0.171740003,0.091619531,0.050081652,plastic_collect,1332,0.410942852
2018,176971,Merri-Bek City Council,0.313441185,0.171740003,0.091619531,0.050081652,total_glass_collect,0,0.410942852
2018,60050,Mildura Rural City Council,0.283090258,0.191791174,0.091299084,0,total_garbage_collect,11517.06,0.302178232
2018,60050,Mildura Rural City Council,0.283090258,0.191791174,0.091299084,0,total_recycle_actual,5136.91,0.302178232
2018,60050,Mildura Rural City Council,0.283090258,0.191791174,0.091299084,0,organic_collect,0,0.302178232
2018,60050,Mildura Rural City Council,0.283090258,0.191791174,0.091299084,0,aluminium_collect,54.83,0.302178232
2018,60050,Mildura Rural City Council,0.283090258,0.191791174,0.091299084,0,steel_collect,138.03,0.302178232
2018,60050,Mildura Rural City Council,0.283090258,0.191791174,0.091299084,0,paper_collect,3239.82,0.302178232
2018,60050,Mildura Rural City Council,0.283090258,0.191791174,0.091299084,0,plastic_collect,280.35,0.302178232
2018,60050,Mildura Rural City Council,0.283090258,0.191791174,0.091299084,0,total_glass_collect,1423.88,0.302178232
2018,42910,Mitchell Shire Council,0.285609648,0.190654859,0.094954789,0,total_garbage_collect,8181,0.310521553
2018,42910,Mitchell Shire Council,0.285609648,0.190654859,0.094954789,0,total_recycle_actual,3805.6,0.310521553
2018,42910,Mitchell Shire Council,0.285609648,0.190654859,0.094954789,0,organic_collect,0,0.310521553
2018,42910,Mitchell Shire Council,0.285609648,0.190654859,0.094954789,0,aluminium_collect,24.46,0.310521553
2018,42910,Mitchell Shire Council,0.285609648,0.190654859,0.094954789,0,steel_collect,97.79,0.310521553
2018,42910,Mitchell Shire Council,0.285609648,0.190654859,0.094954789,0,paper_collect,2159.47,0.310521553
2018,42910,Mitchell Shire Council,0.285609648,0.190654859,0.094954789,0,plastic_collect,297.46,0.310521553
2018,42910,Mitchell Shire Council,0.285609648,0.190654859,0.094954789,0,total_glass_collect,1226.42,0.310521553
2018,30000,Moira Shire Council,0.333,0.149866667,0.091566667,0.091566667,total_garbage_collect,4496,0.520520521
2018,30000,Moira Shire Council,0.333,0.149866667,0.091566667,0.091566667,total_recycle_actual,1620,0.520520521
2018,30000,Moira Shire Council,0.333,0.149866667,0.091566667,0.091566667,organic_collect,2747,0.520520521
2018,30000,Moira Shire Council,0.333,0.149866667,0.091566667,0.091566667,aluminium_collect,0,0.520520521
2018,30000,Moira Shire Council,0.333,0.149866667,0.091566667,0.091566667,steel_collect,0,0.520520521
2018,30000,Moira Shire Council,0.333,0.149866667,0.091566667,0.091566667,paper_collect,1386,0.520520521
2018,30000,Moira Shire Council,0.333,0.149866667,0.091566667,0.091566667,plastic_collect,234,0.520520521
2018,30000,Moira Shire Council,0.333,0.149866667,0.091566667,0.091566667,total_glass_collect,0,0.520520521
2018,192850,Monash City Council,0.342820845,0.168452165,0.075690952,0.098677729,total_garbage_collect,32486,0.502004144
2018,192850,Monash City Council,0.342820845,0.168452165,0.075690952,0.098677729,total_recycle_actual,14220,0.502004144
2018,192850,Monash City Council,0.342820845,0.168452165,0.075690952,0.098677729,organic_collect,19030,0.502004144
2018,192850,Monash City Council,0.342820845,0.168452165,0.075690952,0.098677729,aluminium_collect,0,0.502004144
2018,192850,Monash City Council,0.342820845,0.168452165,0.075690952,0.098677729,steel_collect,0,0.502004144
2018,192850,Monash City Council,0.342820845,0.168452165,0.075690952,0.098677729,paper_collect,8583,0.502004144
2018,192850,Monash City Council,0.342820845,0.168452165,0.075690952,0.098677729,plastic_collect,1058,0.502004144
2018,192850,Monash City Council,0.342820845,0.168452165,0.075690952,0.098677729,total_glass_collect,4579,0.502004144
2018,122968,Moonee Valley City Council,0.348056893,0.202899047,0.08694514,0.058212706,total_garbage_collect,24950.09,0.383079057
2018,122968,Moonee Valley City Council,0.348056893,0.202899047,0.08694514,0.058212706,total_recycle_actual,9237.43,0.383079057
2018,122968,Moonee Valley City Council,0.348056893,0.202899047,0.08694514,0.058212706,organic_collect,7158.3,0.383079057
2018,122968,Moonee Valley City Council,0.348056893,0.202899047,0.08694514,0.058212706,aluminium_collect,64.15,0.383079057
2018,122968,Moonee Valley City Council,0.348056893,0.202899047,0.08694514,0.058212706,steel_collect,235.21,0.383079057
2018,122968,Moonee Valley City Council,0.348056893,0.202899047,0.08694514,0.058212706,paper_collect,4704.25,0.383079057
2018,122968,Moonee Valley City Council,0.348056893,0.202899047,0.08694514,0.058212706,plastic_collect,780.48,0.383079057
2018,122968,Moonee Valley City Council,0.348056893,0.202899047,0.08694514,0.058212706,total_glass_collect,3453.34,0.383079057
2018,33418,Moorabool Shire Council,0.297097672,0.177619247,0.09673619,0.022742235,total_garbage_collect,5935.68,0.38066216
2018,33418,Moorabool Shire Council,0.297097672,0.177619247,0.09673619,0.022742235,total_recycle_actual,3019.38,0.38066216
2018,33418,Moorabool Shire Council,0.297097672,0.177619247,0.09673619,0.022742235,organic_collect,760,0.38066216
2018,33418,Moorabool Shire Council,0.297097672,0.177619247,0.09673619,0.022742235,aluminium_collect,19.4,0.38066216
2018,33418,Moorabool Shire Council,0.297097672,0.177619247,0.09673619,0.022742235,steel_collect,77.59,0.38066216
2018,33418,Moorabool Shire Council,0.297097672,0.177619247,0.09673619,0.022742235,paper_collect,1713.35,0.38066216
2018,33418,Moorabool Shire Council,0.297097672,0.177619247,0.09673619,0.022742235,plastic_collect,235.99,0.38066216
2018,33418,Moorabool Shire Council,0.297097672,0.177619247,0.09673619,0.022742235,total_glass_collect,973.05,0.38066216
2018,164246,Mornington Peninsula Shire Council,0.40751032,0.193466508,0.139825871,0.074217941,total_garbage_collect,31776.1,0.488493834
2018,164246,Mornington Peninsula Shire Council,0.40751032,0.193466508,0.139825871,0.074217941,total_recycle_actual,22965.85,0.488493834
2018,164246,Mornington Peninsula Shire Council,0.40751032,0.193466508,0.139825871,0.074217941,organic_collect,12190,0.488493834
2018,164246,Mornington Peninsula Shire Council,0.40751032,0.193466508,0.139825871,0.074217941,aluminium_collect,229.66,0.488493834
2018,164246,Mornington Peninsula Shire Council,0.40751032,0.193466508,0.139825871,0.074217941,steel_collect,459.32,0.488493834
2018,164246,Mornington Peninsula Shire Council,0.40751032,0.193466508,0.139825871,0.074217941,paper_collect,14123.99,0.488493834
2018,164246,Mornington Peninsula Shire Council,0.40751032,0.193466508,0.139825871,0.074217941,plastic_collect,2181.76,0.488493834
2018,164246,Mornington Peninsula Shire Council,0.40751032,0.193466508,0.139825871,0.074217941,total_glass_collect,5971.12,0.488493834
2018,19171,Mount Alexander Shire Council,0.254284597,0.162645663,0.091638934,0,total_garbage_collect,3118.08,0.321814441
2018,19171,Mount Alexander Shire Council,0.254284597,0.162645663,0.091638934,0,total_recycle_actual,1036,0.321814441
2018,19171,Mount Alexander Shire Council,0.254284597,0.162645663,0.091638934,0,organic_collect,0,0.321814441
2018,19171,Mount Alexander Shire Council,0.254284597,0.162645663,0.091638934,0,aluminium_collect,0,0.321814441
2018,19171,Mount Alexander Shire Council,0.254284597,0.162645663,0.091638934,0,steel_collect,0,0.321814441
2018,19171,Mount Alexander Shire Council,0.254284597,0.162645663,0.091638934,0,paper_collect,886,0.321814441
2018,19171,Mount Alexander Shire Council,0.254284597,0.162645663,0.091638934,0,plastic_collect,150,0.321814441
2018,19171,Mount Alexander Shire Council,0.254284597,0.162645663,0.091638934,0,total_glass_collect,0,0.321814441
2018,16272,Moyne Shire Council,0.322958456,0.123123156,0.084602999,0.115232301,total_garbage_collect,2003.46,0.590792323
2018,16272,Moyne Shire Council,0.322958456,0.123123156,0.084602999,0.115232301,total_recycle_actual,813,0.590792323
2018,16272,Moyne Shire Council,0.322958456,0.123123156,0.084602999,0.115232301,organic_collect,1875.06,0.590792323
2018,16272,Moyne Shire Council,0.322958456,0.123123156,0.084602999,0.115232301,aluminium_collect,0,0.590792323
2018,16272,Moyne Shire Council,0.322958456,0.123123156,0.084602999,0.115232301,steel_collect,0,0.590792323
2018,16272,Moyne Shire Council,0.322958456,0.123123156,0.084602999,0.115232301,paper_collect,695,0.590792323
2018,16272,Moyne Shire Council,0.322958456,0.123123156,0.084602999,0.115232301,plastic_collect,118,0.590792323
2018,16272,Moyne Shire Council,0.322958456,0.123123156,0.084602999,0.115232301,total_glass_collect,0,0.590792323
2018,13993,Murrindindi Shire Council,0.292852855,0.190577432,0.102275423,0,total_garbage_collect,2666.75,0.326187379
2018,13993,Murrindindi Shire Council,0.292852855,0.190577432,0.102275423,0,total_recycle_actual,1336.69,0.326187379
2018,13993,Murrindindi Shire Council,0.292852855,0.190577432,0.102275423,0,organic_collect,0,0.326187379
2018,13993,Murrindindi Shire Council,0.292852855,0.190577432,0.102275423,0,aluminium_collect,8.59,0.326187379
2018,13993,Murrindindi Shire Council,0.292852855,0.190577432,0.102275423,0,steel_collect,34.35,0.326187379
2018,13993,Murrindindi Shire Council,0.292852855,0.190577432,0.102275423,0,paper_collect,758.5,0.326187379
2018,13993,Murrindindi Shire Council,0.292852855,0.190577432,0.102275423,0,plastic_collect,104.48,0.326187379
2018,13993,Murrindindi Shire Council,0.292852855,0.190577432,0.102275423,0,total_glass_collect,430.77,0.326187379
2018,64626,Nillumbik Shire Council,0.33153839,0.120477826,0.106025439,0.105035125,total_garbage_collect,7786,0.596447307
2018,64626,Nillumbik Shire Council,0.33153839,0.120477826,0.106025439,0.105035125,total_recycle_actual,5991.48,0.596447307
2018,64626,Nillumbik Shire Council,0.33153839,0.120477826,0.106025439,0.105035125,organic_collect,6788,0.596447307
2018,64626,Nillumbik Shire Council,0.33153839,0.120477826,0.106025439,0.105035125,aluminium_collect,43.19,0.596447307
2018,64626,Nillumbik Shire Council,0.33153839,0.120477826,0.106025439,0.105035125,steel_collect,149.71,0.596447307
2018,64626,Nillumbik Shire Council,0.33153839,0.120477826,0.106025439,0.105035125,paper_collect,3106.25,0.596447307
2018,64626,Nillumbik Shire Council,0.33153839,0.120477826,0.106025439,0.105035125,plastic_collect,511.67,0.596447307
2018,64626,Nillumbik Shire Council,0.33153839,0.120477826,0.106025439,0.105035125,total_glass_collect,2180.66,0.596447307
2018,12000,Northern Grampians Shire Council,0.309135,0.206468333,0.102666667,0,total_garbage_collect,2477.62,0.296526329
2018,12000,Northern Grampians Shire Council,0.309135,0.206468333,0.102666667,0,total_recycle_actual,727,0.296526329
2018,12000,Northern Grampians Shire Council,0.309135,0.206468333,0.102666667,0,organic_collect,0,0.296526329
2018,12000,Northern Grampians Shire Council,0.309135,0.206468333,0.102666667,0,aluminium_collect,0,0.296526329
2018,12000,Northern Grampians Shire Council,0.309135,0.206468333,0.102666667,0,steel_collect,0,0.296526329
2018,12000,Northern Grampians Shire Council,0.309135,0.206468333,0.102666667,0,paper_collect,622,0.296526329
2018,12000,Northern Grampians Shire Council,0.309135,0.206468333,0.102666667,0,plastic_collect,105,0.296526329
2018,12000,Northern Grampians Shire Council,0.309135,0.206468333,0.102666667,0,total_glass_collect,0,0.296526329
2018,108558,Port Phillip City Council,0.283442952,0.193573942,0.08986901,0,total_garbage_collect,21014,0.28040949
2018,108558,Port Phillip City Council,0.283442952,0.193573942,0.08986901,0,total_recycle_actual,7494.7,0.28040949
2018,108558,Port Phillip City Council,0.283442952,0.193573942,0.08986901,0,organic_collect,0,0.28040949
2018,108558,Port Phillip City Council,0.283442952,0.193573942,0.08986901,0,aluminium_collect,0,0.28040949
2018,108558,Port Phillip City Council,0.283442952,0.193573942,0.08986901,0,steel_collect,0,0.28040949
2018,108558,Port Phillip City Council,0.283442952,0.193573942,0.08986901,0,paper_collect,4004.7,0.28040949
2018,108558,Port Phillip City Council,0.283442952,0.193573942,0.08986901,0,plastic_collect,916.8,0.28040949
2018,108558,Port Phillip City Council,0.283442952,0.193573942,0.08986901,0,total_glass_collect,2573.2,0.28040949
2018,7238,Pyrenees Shire Council,0.222198121,0.144984802,0.077213319,0,total_garbage_collect,1049.4,0.310190453
2018,7238,Pyrenees Shire Council,0.222198121,0.144984802,0.077213319,0,total_recycle_actual,330,0.310190453
2018,7238,Pyrenees Shire Council,0.222198121,0.144984802,0.077213319,0,organic_collect,0,0.310190453
2018,7238,Pyrenees Shire Council,0.222198121,0.144984802,0.077213319,0,aluminium_collect,0,0.310190453
2018,7238,Pyrenees Shire Council,0.222198121,0.144984802,0.077213319,0,steel_collect,0,0.310190453
2018,7238,Pyrenees Shire Council,0.222198121,0.144984802,0.077213319,0,paper_collect,282,0.310190453
2018,7238,Pyrenees Shire Council,0.222198121,0.144984802,0.077213319,0,plastic_collect,48,0.310190453
2018,7238,Pyrenees Shire Council,0.222198121,0.144984802,0.077213319,0,total_glass_collect,0,0.310190453
2018,2853,Queenscliffe Borough Council,0.776025237,0.349456712,0.198037154,0.22853137,total_garbage_collect,997,0.522357724
2018,2853,Queenscliffe Borough Council,0.776025237,0.349456712,0.198037154,0.22853137,total_recycle_actual,574.69,0.522357724
2018,2853,Queenscliffe Borough Council,0.776025237,0.349456712,0.198037154,0.22853137,organic_collect,652,0.522357724
2018,2853,Queenscliffe Borough Council,0.776025237,0.349456712,0.198037154,0.22853137,aluminium_collect,5.62,0.522357724
2018,2853,Queenscliffe Borough Council,0.776025237,0.349456712,0.198037154,0.22853137,steel_collect,11.23,0.522357724
2018,2853,Queenscliffe Borough Council,0.776025237,0.349456712,0.198037154,0.22853137,paper_collect,356.9,0.522357724
2018,2853,Queenscliffe Borough Council,0.776025237,0.349456712,0.198037154,0.22853137,plastic_collect,53.8,0.522357724
2018,2853,Queenscliffe Borough Council,0.776025237,0.349456712,0.198037154,0.22853137,total_glass_collect,147.14,0.522357724
2018,28936,South Gippsland Shire Council,0.290226362,0.142466132,0.076534075,0.071226154,total_garbage_collect,4122.4,0.488033446
2018,28936,South Gippsland Shire Council,0.290226362,0.142466132,0.076534075,0.071226154,total_recycle_actual,1346,0.488033446
2018,28936,South Gippsland Shire Council,0.290226362,0.142466132,0.076534075,0.071226154,organic_collect,2061,0.488033446
2018,28936,South Gippsland Shire Council,0.290226362,0.142466132,0.076534075,0.071226154,aluminium_collect,0,0.488033446
2018,28936,South Gippsland Shire Council,0.290226362,0.142466132,0.076534075,0.071226154,steel_collect,0,0.488033446
2018,28936,South Gippsland Shire Council,0.290226362,0.142466132,0.076534075,0.071226154,paper_collect,1151,0.488033446
2018,28936,South Gippsland Shire Council,0.290226362,0.142466132,0.076534075,0.071226154,plastic_collect,195,0.488033446
2018,28936,South Gippsland Shire Council,0.290226362,0.142466132,0.076534075,0.071226154,total_glass_collect,0,0.488033446
2018,16510,Southern Grampians Shire Council,0.272610539,0.152029073,0.087268322,0.033313144,total_garbage_collect,2510,0.423146996
2018,16510,Southern Grampians Shire Council,0.272610539,0.152029073,0.087268322,0.033313144,total_recycle_actual,1354.5,0.423146996
2018,16510,Southern Grampians Shire Council,0.272610539,0.152029073,0.087268322,0.033313144,organic_collect,550,0.423146996
2018,16510,Southern Grampians Shire Council,0.272610539,0.152029073,0.087268322,0.033313144,aluminium_collect,31.1,0.423146996
2018,16510,Southern Grampians Shire Council,0.272610539,0.152029073,0.087268322,0.033313144,steel_collect,53.5,0.423146996
2018,16510,Southern Grampians Shire Council,0.272610539,0.152029073,0.087268322,0.033313144,paper_collect,655.9,0.423146996
2018,16510,Southern Grampians Shire Council,0.272610539,0.152029073,0.087268322,0.033313144,plastic_collect,184.9,0.423146996
2018,16510,Southern Grampians Shire Council,0.272610539,0.152029073,0.087268322,0.033313144,total_glass_collect,429.1,0.423146996
2018,116233,Stonnington City Council,0.299699741,0.190092315,0.080140752,0.029466675,total_garbage_collect,22095,0.336471939
2018,116233,Stonnington City Council,0.299699741,0.190092315,0.080140752,0.029466675,total_recycle_actual,8296,0.336471939
2018,116233,Stonnington City Council,0.299699741,0.190092315,0.080140752,0.029466675,organic_collect,3425,0.336471939
2018,116233,Stonnington City Council,0.299699741,0.190092315,0.080140752,0.029466675,aluminium_collect,76,0.336471939
2018,116233,Stonnington City Council,0.299699741,0.190092315,0.080140752,0.029466675,steel_collect,190,0.336471939
2018,116233,Stonnington City Council,0.299699741,0.190092315,0.080140752,0.029466675,paper_collect,4581,0.336471939
2018,116233,Stonnington City Council,0.299699741,0.190092315,0.080140752,0.029466675,plastic_collect,528,0.336471939
2018,116233,Stonnington City Council,0.299699741,0.190092315,0.080140752,0.029466675,total_glass_collect,2921,0.336471939
2018,10485,Strathbogie Shire Council,0.314258464,0.095088221,0.0981402,0.121030043,total_garbage_collect,997,0.679210926
2018,10485,Strathbogie Shire Council,0.314258464,0.095088221,0.0981402,0.121030043,total_recycle_actual,969,0.679210926
2018,10485,Strathbogie Shire Council,0.314258464,0.095088221,0.0981402,0.121030043,organic_collect,1269,0.679210926
2018,10485,Strathbogie Shire Council,0.314258464,0.095088221,0.0981402,0.121030043,aluminium_collect,10,0.679210926
2018,10485,Strathbogie Shire Council,0.314258464,0.095088221,0.0981402,0.121030043,steel_collect,21,0.679210926
2018,10485,Strathbogie Shire Council,0.314258464,0.095088221,0.0981402,0.121030043,paper_collect,546,0.679210926
2018,10485,Strathbogie Shire Council,0.314258464,0.095088221,0.0981402,0.121030043,plastic_collect,83,0.679210926
2018,10485,Strathbogie Shire Council,0.314258464,0.095088221,0.0981402,0.121030043,total_glass_collect,309,0.679210926
2018,31350,Surf Coast Shire Council,0.476012759,0.209760766,0.15460925,0.111642743,total_garbage_collect,6576,0.539513
2018,31350,Surf Coast Shire Council,0.476012759,0.209760766,0.15460925,0.111642743,total_recycle_actual,4552.03,0.539513
2018,31350,Surf Coast Shire Council,0.476012759,0.209760766,0.15460925,0.111642743,organic_collect,3500,0.539513
2018,31350,Surf Coast Shire Council,0.476012759,0.209760766,0.15460925,0.111642743,aluminium_collect,45.54,0.539513
2018,31350,Surf Coast Shire Council,0.476012759,0.209760766,0.15460925,0.111642743,steel_collect,91.07,0.539513
2018,31350,Surf Coast Shire Council,0.476012759,0.209760766,0.15460925,0.111642743,paper_collect,2800.44,0.539513
2018,31350,Surf Coast Shire Council,0.476012759,0.209760766,0.15460925,0.111642743,plastic_collect,431.98,0.539513
2018,31350,Surf Coast Shire Council,0.476012759,0.209760766,0.15460925,0.111642743,total_glass_collect,1183,0.539513
2018,20584,Swan Hill Rural City Council,0.3418767,0.247910999,0.078089293,0.015876409,total_garbage_collect,5103,0.247449621
2018,20584,Swan Hill Rural City Council,0.3418767,0.247910999,0.078089293,0.015876409,total_recycle_actual,934,0.247449621
2018,20584,Swan Hill Rural City Council,0.3418767,0.247910999,0.078089293,0.015876409,organic_collect,326.8,0.247449621
2018,20584,Swan Hill Rural City Council,0.3418767,0.247910999,0.078089293,0.015876409,aluminium_collect,0,0.247449621
2018,20584,Swan Hill Rural City Council,0.3418767,0.247910999,0.078089293,0.015876409,steel_collect,0,0.247449621
2018,20584,Swan Hill Rural City Council,0.3418767,0.247910999,0.078089293,0.015876409,paper_collect,799,0.247449621
2018,20584,Swan Hill Rural City Council,0.3418767,0.247910999,0.078089293,0.015876409,plastic_collect,135,0.247449621
2018,20584,Swan Hill Rural City Council,0.3418767,0.247910999,0.078089293,0.015876409,total_glass_collect,0,0.247449621
2018,5974,Towong Shire Council,0.43990626,0.309675259,0.130231001,0,total_garbage_collect,1850,0.264459665
2018,5974,Towong Shire Council,0.43990626,0.309675259,0.130231001,0,total_recycle_actual,459,0.264459665
2018,5974,Towong Shire Council,0.43990626,0.309675259,0.130231001,0,organic_collect,0,0.264459665
2018,5974,Towong Shire Council,0.43990626,0.309675259,0.130231001,0,aluminium_collect,0,0.264459665
2018,5974,Towong Shire Council,0.43990626,0.309675259,0.130231001,0,steel_collect,0,0.264459665
2018,5974,Towong Shire Council,0.43990626,0.309675259,0.130231001,0,paper_collect,393,0.264459665
2018,5974,Towong Shire Council,0.43990626,0.309675259,0.130231001,0,plastic_collect,66,0.264459665
2018,5974,Towong Shire Council,0.43990626,0.309675259,0.130231001,0,total_glass_collect,0,0.264459665
2018,28310,Wangaratta Rural City Council,0.401953373,0.166040975,0.104081243,0.131831155,total_garbage_collect,4700.62,0.536995246
2018,28310,Wangaratta Rural City Council,0.401953373,0.166040975,0.104081243,0.131831155,total_recycle_actual,2946.54,0.536995246
2018,28310,Wangaratta Rural City Council,0.401953373,0.166040975,0.104081243,0.131831155,organic_collect,3732.14,0.536995246
2018,28310,Wangaratta Rural City Council,0.401953373,0.166040975,0.104081243,0.131831155,aluminium_collect,62.92,0.536995246
2018,28310,Wangaratta Rural City Council,0.401953373,0.166040975,0.104081243,0.131831155,steel_collect,71.01,0.536995246
